time_s,current_nA,label
42.81,4.493578935399557,2
42.82,4.218885471088752,2
42.83,4.337061466777574,2
42.84,3.933030583575191,2
42.85,4.281753107653946,2
42.86,4.310115967079982,2
42.87,4.275485841910371,2
42.88,4.358771287187855,2
42.89,4.2901794178677655,2
42.9,4.280429706761535,2
42.910000000000004,4.61824832955597,2
42.92,4.855938974345438,2
42.93,4.972354324533889,2
42.94,4.946513836092803,2
42.95,4.762200832895419,2
42.96,4.989962326818798,2
42.97,4.6329852570527095,2
42.980000000000004,5.0751402598863145,2
42.99,5.169240468163715,2
43.0,5.387163525091248,2
43.01,5.3809947980283175,2
43.02,5.208233854178841,2
43.03,5.356105739047268,2
43.04,4.821752099744931,2
43.050000000000004,4.572802372121978,2
43.06,4.461384893100701,2
43.07,4.02398980324363,2
43.08,4.202081102662042,2
43.09,4.540533911389104,2
43.1,4.002317911676972,2
43.11,3.884364218293775,2
43.12,3.847880327507671,2
43.13,3.954588833764572,2
43.14,4.2013635938941,2
43.15,4.102219013058485,2
43.160000000000004,4.3585691380980816,2
43.17,4.347753379243063,2
43.18,4.142174634221956,2
43.19,4.193293489415218,2
43.2,3.816045200851196,2
43.21,3.7623138188325163,2
43.22,3.7363599959591873,2
43.230000000000004,3.59136204247921,2
43.24,4.34978362101414,2
43.25,4.683571431503513,2
43.26,4.671825486008995,2
43.27,4.725810825285102,2
43.28,4.799692117909095,2
43.29,4.896680165783284,2
43.300000000000004,5.249594301135106,2
43.31,5.387407946724227,2
43.32,4.686062373849284,2
43.33,4.853632886719503,2
43.34,4.531207285579797,2
43.35,4.321061586355767,2
43.36,4.5669915576378655,2
43.37,3.9824031373713695,2
43.38,4.4693834367995295,2
43.39,4.654017777271242,2
43.4,4.683166503102529,2
43.410000000000004,4.851104580063209,2
43.42,5.091394021249298,2
43.43,5.0454054366998395,2
43.44,5.1601731853193185,2
43.45,4.7665296333426985,2
43.46,4.919920160464512,2
43.47,5.000106108586365,2
43.480000000000004,5.307869009035386,2
43.49,5.226421667300532,2
43.5,5.190598515188573,2
43.51,4.809935989123277,2
43.52,4.728787203676882,2
43.53,4.829128485943517,2
43.54,4.946270279276096,2
43.550000000000004,5.337026320316076,2
43.56,5.3340756320210785,2
43.57,5.174386193948072,2
43.58,5.214666921413406,2
43.59,4.935266745496161,2
43.6,5.2171670810538595,2
43.61,4.89895446146051,2
43.62,4.694265094468057,2
43.63,4.320119386451793,2
43.64,4.311582988134179,2
43.65,4.463223936225948,2
43.660000000000004,4.885321252437047,2
43.67,4.780529549844053,2
43.68,4.638893488462248,2
43.69,3.81892584934983,2
43.7,3.90025342365048,2
43.71,3.9180478480392322,2
43.72,3.930719145386716,2
43.730000000000004,4.364284967680482,2
43.74,4.482590634338207,2
43.75,4.316439218659079,2
43.76,4.028168835573381,2
43.77,3.6974495725515184,2
43.78,3.6014616542997926,2
43.79,3.747283453167885,2
43.800000000000004,3.174818317725335,2
43.81,3.2190738037369755,2
43.82,3.524347338501512,2
43.83,3.2785790334600247,2
43.84,3.3002417150438563,2
43.85,3.089274604432411,2
43.86,2.4130444425896096,2
43.87,2.344975124698484,2
43.88,2.2091470175859813,2
43.89,2.6078411482446118,2
43.9,2.883206637549998,2
43.910000000000004,2.69971369159711,2
43.92,3.1959865671311647,2
43.93,3.4818590360506922,2
43.94,3.461015525832641,2
43.95,3.6084281165919627,2
43.96,3.3797345650012467,2
43.97,2.744220018602472,2
43.980000000000004,2.8955457961714264,2
43.99,2.619501053614568,2
44.0,2.6932822458223495,2
44.01,2.9404043882200517,2
44.02,2.4956709851209324,2
44.03,2.704654480264934,2
44.04,3.068344609231066,2
44.050000000000004,2.572481540289455,2
44.06,2.915103960018841,2
44.07,3.561628841308076,2
44.08,3.5331953642593033,2
44.09,3.78965746462588,2
44.1,3.5260374331654423,2
44.11,3.834161701821397,2
44.12,3.9952822553252147,2
44.13,4.0574498895885815,2
44.14,4.097281181291703,2
44.15,4.199311602403637,2
44.160000000000004,4.1612474148973995,2
44.17,3.8694639045880828,2
44.18,3.840627036605345,2
44.19,3.8430540059216347,2
44.2,3.52614754884542,2
44.21,3.542229709276533,2
44.22,3.570510789200932,2
44.230000000000004,3.4659530222934367,2
44.24,3.6191716936089806,2
44.25,3.8242844025981295,2
44.26,3.6538154255462447,2
44.27,3.7306866832807244,2
44.28,4.01521800409875,2
44.29,3.7274299212389748,2
44.300000000000004,3.283449510474804,2
44.31,3.088450225900292,2
44.32,3.3288887631897763,2
44.33,3.2666000538889284,2
44.34,2.989025980159679,2
44.35,3.4497799430112024,2
44.36,3.170377093603797,2
44.37,3.205010009802527,2
44.38,3.4932012653852245,2
44.39,3.733749541666816,2
44.4,3.8786117926130643,2
44.410000000000004,3.701500842177044,2
44.42,3.8894195589322154,2
44.43,3.9046616493045945,2
44.44,4.029385217877548,2
44.45,4.414788283644042,2
44.46,4.03508684523415,2
44.47,4.1407255599573505,2
44.480000000000004,4.1669257334210466,2
44.49,4.417795306939764,2
44.5,4.879863285852817,2
44.51,5.286896936875281,2
44.52,5.394787996504363,2
44.53,5.085684372850325,2
44.54,4.857465066749555,2
44.550000000000004,4.976108656138975,2
44.56,4.5139809653707985,2
44.57,4.396427875394024,2
44.58,4.147633346511656,2
44.59,3.7994640756323883,2
44.6,3.889726930089097,2
44.61,4.124465822400456,2
44.62,4.2821011557759645,2
44.63,4.287373488609414,2
44.64,4.15882966445071,2
44.65,3.994306878361451,2
44.660000000000004,4.241782245204593,2
44.67,4.072681318804661,2
44.68,3.912387934449861,2
44.69,4.0376419634399845,2
44.7,3.7559090470411647,2
44.71,3.804448677840531,2
44.72,3.674068102867741,2
44.730000000000004,3.516420775136222,2
44.74,3.493958927267184,2
44.75,3.75832011093739,2
44.76,3.8325681563664813,2
44.77,3.9323619138603254,2
44.78,4.154156266385101,2
44.79,4.315450330417431,2
44.800000000000004,4.233306270459305,2
44.81,4.367653963487124,2
44.82,4.283164823995723,2
44.83,4.379011012150139,2
44.84,4.636230052572838,2
44.85,4.720118642692133,2
44.86,4.294963839546773,2
44.87,4.124714500819563,2
44.88,4.2957170373027305,2
44.89,3.655549527099491,2
44.9,3.7816754250107056,2
44.910000000000004,3.8792570828736204,2
44.92,4.664066516943435,2
44.93,4.720136960541818,2
44.94,4.6173845826378646,2
44.95,4.885347942953873,2
44.96,4.699234970023668,2
44.97,4.64128742060145,2
44.980000000000004,4.602332262402841,2
44.99,4.71215857221532,2
45.0,4.379349630902641,2
45.01,4.577570672987679,2
45.02,4.370856961599757,2
45.03,4.917268263282268,2
45.04,4.396833847860636,2
45.050000000000004,4.142569021949627,2
45.06,3.5533567815837914,2
45.07,4.43804777981996,2
45.08,4.046624894339689,2
45.09,4.257306369971874,2
45.1,4.437565573115295,2
45.11,4.137112846951159,2
45.12,4.342424240378504,2
45.13,4.005306581565152,2
45.14,3.77427318694713,2
45.15,3.3543150770376005,2
45.160000000000004,3.60861693442956,2
45.17,3.0927552015481776,2
45.18,3.294957526793821,2
45.19,3.330441030726513,2
45.2,3.891245545766747,2
45.21,3.9113608058862597,2
45.22,4.160478050337387,2
45.230000000000004,4.289306318605362,2
45.24,4.231137760396132,2
45.25,4.523913060404455,2
45.26,4.579157993015949,2
45.27,4.775867788163552,2
45.28,4.435417310615154,2
45.29,4.541551707073732,2
45.300000000000004,4.714556255475068,2
45.31,4.334554896961994,2
45.32,4.280168456218736,2
45.33,3.7596306235700023,2
45.34,3.334025346938046,2
45.35,3.383657975239042,2
45.36,3.9553496918732556,2
45.37,4.49177646723843,2
45.38,4.356209074617224,2
45.39,4.051006967334107,2
45.4,4.308591717425027,2
45.410000000000004,3.710068256923259,2
45.42,3.624830319074242,2
45.43,3.450368182269852,2
45.44,3.480874985684773,2
45.45,3.9224543239230236,2
45.46,3.196870265593335,2
45.47,3.3651159148753713,2
45.480000000000004,3.52585282836942,2
45.49,3.5559878282984276,2
45.5,3.682944784708335,2
45.51,3.860355693928991,2
45.52,3.9191799989853986,2
45.53,3.3506869591289004,2
45.54,3.163682689354573,2
45.550000000000004,3.6999582943846128,2
45.56,3.399309536930805,2
45.57,3.4822188677431,2
45.58,3.3296243495790967,2
45.59,3.5651874737895564,2
45.6,3.5512547584722696,2
45.61,3.7816351289277024,2
45.62,3.9119968284790203,2
45.63,3.8103623032192355,2
45.64,3.1977602450648095,2
45.65,3.0325087411023626,2
45.660000000000004,2.787481401820986,2
45.67,2.564820700271672,2
45.68,2.8510017518085466,2
45.69,3.5395318180056248,2
45.7,2.8871238544824136,2
45.71,2.5716459655760255,2
45.72,2.7802395546003162,2
45.730000000000004,2.8304162622456004,2
45.74,3.075812498750328,2
45.75,3.1549757575554795,2
45.76,3.612776027054648,2
45.77,3.813090788410673,2
45.78,4.080248721767341,2
45.79,4.360636677390697,2
45.800000000000004,3.986671169757378,2
45.81,4.154368419111591,2
45.82,4.321071692233735,2
45.83,4.192154264609634,2
45.84,4.074321580944487,2
45.85,3.9762054374607585,2
45.86,3.7294144915097847,2
45.87,3.365359953695524,2
45.88,4.036738911716325,2
45.89,4.339099050252215,2
45.9,4.312544786792729,2
45.910000000000004,3.8655280975987303,2
45.92,4.033613730824428,2
45.93,3.9270783887086704,2
45.94,3.889995905963261,2
45.95,4.53787748566336,2
45.96,5.021828989766831,2
45.97,4.249559514097272,2
45.980000000000004,4.328107461122466,2
45.99,4.3422086278266,2
46.0,4.408613069311811,2
46.01,4.209705614888349,2
46.02,4.189555194347988,2
46.03,3.860669149391072,2
46.04,4.168556214525115,2
46.050000000000004,4.436996176838292,2
46.06,4.8582333714678985,2
46.07,4.553190808991687,2
46.08,4.574281117749936,2
46.09,5.09581650443998,2
46.1,4.7948967139447065,2
46.11,4.429415022676435,2
46.12,4.4715571610133,2
46.13,4.754512259247748,2
46.14,4.490050013455399,2
46.15,4.988676997824464,2
46.160000000000004,4.630350464677612,2
46.17,4.753794789816039,2
46.18,4.4866979601682795,2
46.19,4.306018874082993,2
46.2,4.508491176404615,2
46.21,4.398364557056406,2
46.22,3.9281131652473356,2
46.230000000000004,3.709020000313354,2
46.24,3.94259434777795,2
46.25,4.0609522263481015,2
46.26,4.2604307380129836,2
46.27,4.063632719896384,2
46.28,3.756953186647063,2
46.29,3.5492672471415156,2
46.300000000000004,3.381744976801085,2
46.31,3.430300983068702,2
46.32,3.15181776959471,2
46.33,3.5384988184221804,2
46.34,3.730774062804059,2
46.35,3.512721625239509,2
46.36,3.5051839905343587,2
46.37,3.303433978966745,2
46.38,3.330786309367923,2
46.39,3.1611782985954706,2
46.4,3.852045065752513,2
46.410000000000004,3.4161283531425184,2
46.42,3.114814074948131,2
46.43,3.135959144701995,2
46.44,3.2489206603470775,2
46.45,3.352399827298067,2
46.46,3.6771913386492305,2
46.47,3.834847591511724,2
46.480000000000004,3.5902179545743262,2
46.49,3.9321258514184025,2
46.5,4.116917680358312,2
46.51,4.498158799311744,2
46.52,4.462895327017341,2
46.53,4.725463624971952,2
46.54,3.8815078444931217,2
46.550000000000004,3.755755787226776,2
46.56,3.5216038833157683,2
46.57,3.7683056542770763,2
46.58,3.581932171473702,2
46.59,3.900161566110981,2
46.6,4.133235352169373,2
46.61,3.947818957348453,2
46.62,4.020683646295541,2
46.63,3.957853317071344,2
46.64,3.995036042548381,2
46.65,4.207927676743724,2
46.660000000000004,4.0947851623285425,2
46.67,3.6160906337869454,2
46.68,3.823232823226049,2
46.69,4.144770675456209,2
46.7,3.6487068473308355,2
46.71,3.673482282418365,2
46.72,3.4421487178634385,2
46.730000000000004,3.8172273486356176,2
46.74,4.170528790850264,2
46.75,3.9240699843047637,2
46.76,3.558911482126661,2
46.77,3.6723498412390323,2
46.78,3.3908642499457047,2
46.79,3.694805688927555,2
46.800000000000004,3.688159438887866,2
46.81,4.1742277254877544,2
46.82,4.624281705718364,2
46.83,5.001592749603901,2
46.84,5.015597135965342,2
46.85,4.646077396835531,2
46.86,4.161258654868416,2
46.87,4.31360363614432,2
46.88,4.471893840863684,2
46.89,4.498943555233105,2
46.9,4.072543661599003,2
46.910000000000004,3.839294229005044,2
46.92,3.8789721649117967,2
46.93,3.7173572270320747,2
46.94,3.5257923492372165,2
46.95,3.2993654510901904,2
46.96,3.3310902226651047,2
46.97,3.3392037775421386,2
46.980000000000004,3.1710712778035055,2
46.99,3.2568690192734766,2
47.0,3.4018546231329854,2
47.01,3.561670378634041,2
47.02,3.3342383404989553,2
47.03,3.313795927870026,2
47.04,3.386961627464268,2
47.050000000000004,3.4837317366888962,2
47.06,3.1571164098094178,2
47.07,3.144729942719104,2
47.08,3.398191369826808,2
47.09,3.290112243764385,2
47.1,3.461868558293668,2
47.11,3.5198208942152194,2
47.12,3.437534949183193,2
47.13,3.8512590109657103,2
47.14,3.7803763849737524,2
47.15,3.7427269091205537,2
47.160000000000004,3.6311041935485178,2
47.17,4.087454924847471,2
47.18,4.472744231045214,2
47.19,4.750383048699465,2
47.2,4.921691379625505,2
47.21,4.579004298685458,2
47.22,4.393661680612535,2
47.230000000000004,4.135941704674011,2
47.24,4.414268883826555,2
47.25,5.034580018256748,2
47.26,5.123575996168347,2
47.27,5.486079518232396,2
47.28,5.467056001285145,2
47.29,5.410101367693293,2
47.300000000000004,5.104730790724485,2
47.31,5.167945718455558,2
47.32,5.309823477584798,2
47.33,5.477388941827379,2
47.34,5.35895381771088,2
47.35,5.279130571443438,2
47.36,5.13393433743511,2
47.37,4.860570844865094,2
47.38,5.024193384571495,2
47.39,4.384794128914912,2
47.4,3.8724817543887284,2
47.410000000000004,3.730261749270475,2
47.42,3.3963900496621644,2
47.43,3.764444955107051,2
47.44,3.6625642399821294,2
47.45,3.944802650763507,2
47.46,4.319997134351005,2
47.47,4.305384883562781,2
47.480000000000004,4.367518192033371,2
47.49,4.678332557814029,2
47.5,4.893613566184441,2
47.51,4.217499922240171,2
47.52,4.078950086836299,2
47.53,4.216290697294389,2
47.54,4.25577031717119,2
47.550000000000004,3.948969157396952,2
47.56,3.4702760337036644,2
47.57,3.696424172713817,2
47.58,3.4878232338028563,2
47.59,3.5009795930496574,2
47.6,3.5918884514609624,2
47.61,3.5865836224241674,2
47.62,3.363933292656267,2
47.63,3.4041039202231693,2
47.64,3.309433068892424,2
47.65,3.8476215462751644,2
47.660000000000004,3.923311747623674,2
47.67,4.658125546762815,2
47.68,4.218769934778986,2
47.69,4.111644264067331,2
47.7,4.014256008408223,2
47.71,3.7927247372688297,2
47.72,3.7139352408405677,2
47.730000000000004,3.6065529552486915,2
47.74,3.36860280342845,2
47.75,3.9402134278720995,2
47.76,3.9225512962905316,2
47.77,4.192934408054553,2
47.78,4.45420286683889,2
47.79,4.8134071548165265,2
47.800000000000004,4.453749557331568,2
47.81,4.76717531513954,2
47.82,4.66948311671548,2
47.83,5.179302647516984,2
47.84,5.210073099767234,2
47.85,4.762448815457233,2
47.86,5.042589039610802,2
47.870000000000005,5.266780923353909,2
47.88,4.774110274356285,2
47.89,4.907750048818097,2
47.9,5.27129768870455,2
47.910000000000004,5.2798438130016665,2
47.92,4.875952731045941,2
47.93,5.074603204244249,2
47.94,5.15569583067571,2
47.95,4.974749057823225,2
47.96,4.7468744966459075,2
47.97,4.859413393213932,2
47.980000000000004,4.5154451998655665,2
47.99,4.52108611859256,2
48.0,4.808591260870893,2
48.01,5.158350629702598,2
48.02,4.89367672120821,2
48.03,4.354742027970755,2
48.04,4.1188866384378935,2
48.050000000000004,4.338305083765145,2
48.06,4.094587810537304,2
48.07,4.3918947033407845,2
48.08,4.14221535569334,2
48.09,3.9700807573550385,2
48.1,3.9240927436558017,2
48.11,4.19931059837198,2
48.120000000000005,3.7306964616379332,2
48.13,3.8369538289719713,2
48.14,3.927512018641362,2
48.15,3.6538642425252243,2
48.160000000000004,3.7893603231807664,2
48.17,3.759448494345672,2
48.18,3.4630006307832577,2
48.19,3.4957522274614994,2
48.2,3.250874909039451,2
48.21,3.144315757945161,2
48.22,3.4792017867918945,2
48.230000000000004,3.442861912368993,2
48.24,3.742088257776805,2
48.25,3.7234160237783627,2
48.26,3.4783327783048157,2
48.27,3.6664703000734,2
48.28,3.858532877101406,2
48.29,3.5240625325336636,2
48.300000000000004,3.893440805111823,2
48.31,4.334999442963029,2
48.32,4.479054522401082,2
48.33,4.4530715079402095,2
48.34,4.9777348883951404,2
48.35,5.032691044071379,2
48.36,4.985300965295979,2
48.370000000000005,5.36840036078898,2
48.38,5.685641944941536,2
48.39,5.109318650879845,2
48.4,4.855540974522378,2
48.410000000000004,4.9359227899686395,2
48.42,5.190073566945963,2
48.43,4.740839094590353,2
48.44,4.923978648090953,2
48.45,4.716954234914235,2
48.46,4.848537262472161,2
48.47,4.603044808637781,2
48.480000000000004,3.8817635830253994,2
48.49,3.3917670367188584,2
48.5,3.133539698461112,2
48.51,3.052581396190814,2
48.52,3.145287930255603,2
48.53,3.0841111278938778,2
48.54,3.1622779520948012,2
48.550000000000004,3.105410408370684,2
48.56,3.1935403919980807,2
48.57,3.537871413593907,2
48.58,3.579841987540279,2
48.59,3.7750962845377067,2
48.6,3.99998599555221,2
48.61,3.955267567286928,2
48.620000000000005,3.4523419432330913,2
48.63,3.578703632412995,2
48.64,3.429842687884837,2
48.65,3.731203510729409,2
48.660000000000004,4.145013171725375,2
48.67,4.057543130938494,2
48.68,4.098234430983609,2
48.69,4.277635376449586,2
48.7,4.0195571354411035,2
48.71,4.020215773317744,2
48.72,3.579741202880322,2
48.730000000000004,3.9176517223281833,2
48.74,4.403605724550226,2
48.75,4.391561619344492,2
48.76,4.139398370749354,2
48.77,4.199550990419605,2
48.78,3.8183807622971084,2
48.79,3.7130290179370418,2
48.800000000000004,3.6232406813964357,2
48.81,3.51309695995068,2
48.82,3.6238940684874628,2
48.83,3.7844514303384584,2
48.84,3.8100459334887393,2
48.85,4.084294376571464,2
48.86,4.1864610539266565,2
48.870000000000005,4.027834204258421,2
48.88,3.9944433645380424,2
48.89,3.9720788437462784,2
48.9,3.8662864324238866,2
48.910000000000004,4.0240557816354094,2
48.92,3.417751035299318,2
48.93,3.4850734918094686,2
48.94,3.624201563758199,2
48.95,3.831510102494263,2
48.96,4.1623819559307895,2
48.97,4.1062859733454555,2
48.980000000000004,4.331320392835479,2
48.99,4.47117743618124,2
49.0,4.49892724538183,2
49.01,4.054816112758551,2
49.02,4.358296481232201,2
49.03,4.349760867101256,2
49.04,4.243374353718573,2
49.050000000000004,3.8912315110538636,2
49.06,3.209609441392515,2
49.07,3.8276190714449387,2
49.08,3.9317980646684108,2
49.09,3.624976227467168,2
49.1,3.30529321576389,2
49.11,3.295810184449595,2
49.120000000000005,3.5951680934535597,2
49.13,3.8144799902926443,2
49.14,4.026251229031708,2
49.15,3.772204503441071,2
49.160000000000004,3.744312766563142,2
49.17,3.8058886680086945,2
49.18,3.8092294130943234,2
49.19,3.9829641118834296,2
49.2,4.43054135983782,2
49.21,4.447091493760072,2
49.22,4.236665829204717,2
49.230000000000004,3.80137903448566,2
49.24,3.87106438569489,2
49.25,3.697050599100122,2
49.26,3.8487823531287604,2
49.27,3.9672174383379253,2
49.28,4.413484915886236,2
49.29,4.4327192476369195,2
49.300000000000004,4.5185297622920775,2
49.31,4.281021377051253,2
49.32,3.847144620514592,2
49.33,4.166857430425867,2
49.34,4.492012386814516,2
49.35,4.349096318240169,2
49.36,3.766247199116447,2
49.370000000000005,4.175194537464687,2
49.38,4.494326300866741,2
49.39,4.411814041645254,2
49.4,4.673459516934549,2
49.410000000000004,4.594488963002014,2
49.42,4.59653502645901,2
49.43,4.076177243881258,2
49.44,4.414794761145494,2
49.45,3.876630760383896,2
49.46,4.376704358905853,2
49.47,4.8555052271504415,2
49.480000000000004,4.046179099403624,2
49.49,4.4826924588509165,2
49.5,4.366775163871019,2
49.51,4.4497327378875475,2
49.52,4.005117368051531,2
49.53,3.9132081198541924,2
49.54,3.587250328728592,2
49.550000000000004,3.4048994422795693,2
49.56,3.810703057108689,2
49.57,4.112720381290126,2
49.58,4.333913306156521,2
49.59,4.147778604141901,2
49.6,3.9374085240255092,2
49.61,3.4763554746334315,2
49.620000000000005,3.72081677420034,2
49.63,4.297439381359063,2
49.64,4.680159997094654,2
49.65,4.620838467496054,2
49.660000000000004,4.698531765377153,2
49.67,4.698782284749642,2
49.68,4.886578913248706,2
49.69,5.291507487071385,2
49.7,5.000976039465858,2
49.71,4.750033929286729,2
49.72,4.593677171048482,2
49.730000000000004,4.525002164450265,2
49.74,4.678857589076034,2
49.75,4.591929802811926,2
49.76,4.290938609934182,2
49.77,4.0237877896859775,2
49.78,3.6884321007972645,2
49.79,3.6892641128419026,2
49.800000000000004,4.013242799513012,2
49.81,4.131011973450282,2
49.82,4.277533875232905,2
49.83,3.94259328916269,2
49.84,3.6160478517085144,2
49.85,3.7049814051442023,2
49.86,4.0876024230113925,2
49.870000000000005,4.318208639345125,2
49.88,4.095547399613222,2
49.89,4.735162103152147,2
49.9,4.086568002385219,2
49.910000000000004,4.086131618571346,2
49.92,4.106623720857656,2
49.93,4.036706603308592,2
49.94,4.181971337157197,2
49.95,4.106464098385208,2
49.96,3.6721358313012753,2
49.97,3.6798334014220346,2
49.980000000000004,3.7584831848816616,2
49.99,4.0409055344524205,2
50.0,4.438449012538772,2
50.01,4.152220079172055,2
50.02,4.610778488491411,2
50.03,4.4284048585728915,2
50.04,4.2409251744386856,2
50.050000000000004,4.100389718395291,2
50.06,3.5374969479032616,2
50.07,3.4640370825378373,2
50.08,3.889078651669999,2
50.09,4.035418480330579,2
50.1,4.096351480362284,2
50.11,4.18607976511464,2
50.120000000000005,4.524875625919598,2
50.13,4.223628529063208,2
50.14,4.457360183080852,2
50.15,4.430471880793456,2
50.160000000000004,4.165333732811764,2
50.17,4.280164825056755,2
50.18,4.275897923968288,2
50.19,4.0197385305087545,2
50.2,3.7147349309077455,2
50.21,3.620043994471559,2
50.22,3.513255834742425,2
50.230000000000004,3.9078634577681486,2
50.24,3.856374061702091,2
50.25,3.765029407146188,2
50.26,4.108349055094737,2
50.27,4.4799116277630455,2
50.28,4.196340957767468,2
50.29,3.824310698805604,2
50.300000000000004,3.987857816621607,2
50.31,3.9303139692200353,2
50.32,3.7828068233967387,2
50.33,4.098707843603075,2
50.34,4.0150062439769965,2
50.35,4.556985399128411,2
50.36,4.514797638407323,2
50.370000000000005,4.509819780302246,2
50.38,5.093426637255803,2
50.39,5.071815819012983,2
50.4,4.764534215538142,2
50.410000000000004,4.398953123638437,2
50.42,4.228181174868274,2
50.43,4.272233466033965,2
50.44,4.503123903202958,2
50.45,4.0266538705342985,2
50.46,4.024883732371623,2
50.47,4.384700959023875,2
50.480000000000004,4.4205145095023894,2
50.49,4.7626195881674445,2
50.5,4.259109554439949,2
50.51,4.169003417999063,2
50.52,4.186234830381633,2
50.53,4.324340018785229,2
50.54,4.0506836995792925,2
50.550000000000004,4.163469119181243,2
50.56,4.287068277933811,2
50.57,4.237535322211121,2
50.58,4.346929144158416,2
50.59,4.401856765116342,2
50.6,4.175134577204908,2
50.61,4.1128206552842,2
50.620000000000005,3.7476668597248164,2
50.63,3.3490696192057965,2
50.64,3.4862221593791443,2
50.65,3.000973898718799,2
50.660000000000004,3.0323570818727066,2
50.67,3.246250034602307,2
50.68,3.326282939372153,2
50.69,4.012849776574335,2
50.7,4.132477986861897,2
50.71,4.043128121408243,2
50.72,4.211091813188753,2
50.730000000000004,3.8182095809585164,2
50.74,4.119774410622819,2
50.75,3.9647222113673815,2
50.76,4.281767157887347,2
50.77,4.367019852813166,2
50.78,4.507577742789173,2
50.79,4.299895875204003,2
50.800000000000004,3.945568712747627,2
50.81,3.6216431608840414,2
50.82,3.17336562472255,2
50.83,3.147387058733524,2
50.84,3.066217272359395,2
50.85,3.4462707425316683,2
50.86,3.208796997209689,2
50.870000000000005,3.909525369496442,2
50.88,3.634799911257029,2
50.89,3.414204397555179,2
50.9,3.0534574097262506,2
50.910000000000004,3.150858427785787,2
50.92,3.144566299410173,2
50.93,3.1995449618456786,2
50.94,3.394869516406579,2
50.95,3.7337962369766107,2
50.96,3.4289712804086268,2
50.97,3.4916284669405133,2
50.980000000000004,3.7848060932790504,2
50.99,3.4963279585015137,2
51.0,4.329910318423843,2
51.01,4.960261559302017,2
51.02,4.8429466029389,2
51.03,4.445104191914403,2
51.04,4.123516528556617,2
51.050000000000004,4.177388944270247,2
51.06,4.340901477547354,2
51.07,3.784862746942171,2
51.08,3.538350079886146,2
51.09,3.624691666846469,2
51.1,3.264313079596737,2
51.11,3.253713229369887,2
51.120000000000005,3.450512331674578,2
51.13,3.459556576255123,2
51.14,3.305565122567051,2
51.15,3.3996616360682284,2
51.160000000000004,3.6033109485206345,2
51.17,3.382078864533805,2
51.18,3.541435628788296,2
51.19,3.6792412088125057,2
51.2,3.858415534847915,2
51.21,3.947054129932203,2
51.22,3.9892012757704127,2
51.230000000000004,3.9460916384156426,2
51.24,3.866737390208077,2
51.25,4.084908130429259,2
51.26,4.049371892681748,2
51.27,4.196040111576349,2
51.28,4.323603897215282,2
51.29,4.024980285830257,2
51.300000000000004,3.9321998363739414,2
51.31,3.924009777327612,2
51.32,3.9571401455771067,2
51.33,4.083048873869979,2
51.34,4.125375083693801,2
51.35,4.1247256479268115,2
51.36,3.988938544658404,2
51.370000000000005,4.289502634453667,2
51.38,4.359011421529795,2
51.39,4.291348576506807,2
51.4,4.151821837732083,2
51.410000000000004,4.215926406765634,2
51.42,4.202720152764267,2
51.43,3.7506926411307453,2
51.44,3.4949706654083683,2
51.45,3.915097160420369,2
51.46,4.028546378337853,2
51.47,3.844441462614036,2
51.480000000000004,3.754348496119309,2
51.49,3.5346937252417465,2
51.5,3.4325768440706144,2
51.51,3.779589338324348,2
51.52,3.7503324754351457,2
51.53,4.01136759214855,2
51.54,4.471395430345968,2
51.550000000000004,4.312299381556473,2
51.56,3.9141291405981793,2
51.57,4.045376772850334,2
51.58,3.8084227693848267,2
51.59,3.827752455673883,2
51.6,3.892724206525346,2
51.61,4.429648023817077,2
51.620000000000005,4.4781709234111435,2
51.63,4.300844057551668,2
51.64,4.448078663018473,2
51.65,4.634227706798034,2
51.660000000000004,4.9121719751213035,2
51.67,4.559473798525603,2
51.68,4.869279922366506,2
51.69,5.43008842972136,2
51.7,5.64651150774375,2
51.71,5.89283333912221,2
51.72,5.580377306228149,2
51.730000000000004,5.901001701045338,2
51.74,5.576014280209708,2
51.75,5.407428631408058,2
51.76,5.135072329375481,2
51.77,4.8569004539436715,2
51.78,4.769725729738769,2
51.79,4.365861493270555,2
51.800000000000004,4.134586105167763,2
51.81,3.845555482340919,2
51.82,4.295680371805242,2
51.83,4.725115505762112,2
51.84,5.373777755874582,2
51.85,5.217440955300597,2
51.86,5.104036027266402,2
51.870000000000005,5.212209048848651,2
51.88,4.729351274205531,2
51.89,4.379199960079356,2
51.9,3.888757163863571,2
51.910000000000004,4.136967745047769,2
51.92,3.8792912384107447,2
51.93,4.175156983401168,2
51.94,4.026800657669585,2
51.95,4.025179889376659,2
51.96,3.974171718598822,2
51.97,4.030680611764062,2
51.980000000000004,3.88905989267043,2
51.99,4.1947244184730605,2
52.0,4.127758049688354,2
52.01,4.218110423588931,2
52.02,4.22733943887842,2
52.03,3.9174258132454867,2
52.04,4.307961205085328,2
52.050000000000004,4.09253745275003,2
52.06,4.312424995462859,2
52.07,4.4877214889245405,2
52.08,4.01426016871134,2
52.09,3.9619132764681573,2
52.1,4.130001715051388,2
52.11,4.034970558608134,2
52.120000000000005,3.995216228195571,2
52.13,4.057190184516125,2
52.14,3.9449527369686055,2
52.15,4.0516619018932225,2
52.160000000000004,4.058560514550073,2
52.17,3.996891078336709,2
52.18,3.7222241625517496,2
52.19,3.8649128080164585,2
52.2,3.19587199449333,2
52.21,3.35060004673019,2
